////////////////////////////////////////////////////////////////////////////////																																																				
//	1.2.7.2	1.2.7.2																																					데미지 구분		타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2			
//	사재일	사재일																																																		
//	2016-07-18 11:32 AM	2016-07-18 11:32 AM																																																		
//	Season12 P.1 신스킬 아이템 추가	Season12 P.1 신스킬 아이템 추가													SkilluseType																																					
////////////////////////////////////////////////////////////////////////////////																																																				
//속성1 - 펜타그램 속성과 동일 [0(없음). 1(불). 2(물). 3(땅). 4(바람). 5(암흑)]																																																				
//속성2 [-1(없음). 0(물리). 1(마법)]																																																				
// SkillBrand [특정 스킬이 있어야지만 사용이 가능]. 마스터레벨의 경우 액티브 강화 스킬은 선행스킬 조건을 같은 스킬로 넣어야함																																																				
// SkillUsetype [0(일반스킬). 1(직책스킬). 3(마스터레벨:패시브). 4(마스터레벨:액티브), 5(이벤트 맵 스킬/스킬각인UI에서 표시되지 않음), 6(캐릭터 사용불가스킬/스킬각인UI에서 표시되지 않음)]																																																				
// 스킬 타입 : [0(일반스킬). 1(버프:아군에게 이로운 효과). 2(디버프:적군에게 해로운 효과). 3(치료:대상을 회복시킴)]																																																				
// 일반스킬 : 0 ~ 299 Index																																																				
// 마스터스킬트리 (3차전직) : 300 ~ 1000 Index  - 신스킬(723 ~ 742 Index 의 경우 일반스킬이나 예외처리 됨																																																				
// 스킬강화트리 (4차전직) : 1001 ~ Index																																																				
//번호	Name	레벨	데미지	사용마나량	어빌리티	거리	Delay	ReqEng	ReqStr	ReqDex	ReqCha	ReqHea	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서		스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
//번호	Name	레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	필요힘	필요민첩	Cha	ReqHea	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	룬마법사	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
// (신규)대천사의무기 스킬 추가 (2015-08-11 사재일)																																																				
740	"Archangel's will"	0	0	100	150	0	90000	0	0	0	0	0	0	-1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1800000	440	1	1	0	246	3	1	2	0	0	1	-1	-1	-1	-1	100	0
//Season12 P.1 스킬 보완에 대한 스킬 추가 (2016-07-18 사재일) - 업데이트 완료 후 텍스트 색상 변경 예정																																																				
//741	"hyesung"	160	110	36	12	6	0	0	0	285	0	0	5	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	427	0	0	1	0	0	0	0	0	0	5	2	100	-1	-1	105	1
//742	"hyesung"	160	85	19	13	5	0	0	100	100	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	437	0	0	1	0	0	0	0	0	0	4	1	80	2	100	105	1
//Season12 P.2 3차 마스터 스킬 개편 신규 스킬 추가  (2017-03-13 박혜진)																																																				
743	"Max HP Boost"	160	43	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	3	3	3	7	367	1	0	0	0	443	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
744	"Enhance Phoenix Shot"	160	22	30	0	4	1200	0	0	0	0	0	4	1	4	270	0	0	0	0	0	0	0	0	0	0	3	0	0	2	366	1	0	0	0	444	0	1	1	0	0	0	0	0	0	0	4	200	-1	-1	125	0
745	"Phoenix Shot Mastery"	160	1	30	0	4	1200	0	0	0	0	0	4	1	4	744	0	0	0	0	0	0	0	0	0	0	3	0	0	3	366	1	0	0	0	445	0	1	0	0	0	0	0	0	0	0	4	200	-1	-1	125	0
// Season13 P.2 마스터스킬트리 속성방어력 옵션 추가 (2018-02-02 사재일)																																																				
746	"Elemental DEF Increase"	160	162	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	3	3	3	4	368	1	0	0	0	278	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
747	"Pentagram Elemental Defense Increase"	160	163	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	3	3	3	8	369	1	0	0	0	279	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
// Season14 P.1 룬마법사 MST 스킬 추가 (2018-06-04 사재일)																																																				
748	"Magic Arrow Strengthener"	160	22	35	12	8	0	142	0	0	0	0	5	1	4	283	0	0	0	0	0	0	0	0	0	0	0	0	3	2	370	1	0	0	0	280	0	0	2	0	1	0	0	0	0	9	3	500	-1	-1	100	0
749	"Magic Arrow Mastery"	160	22	42	18	8	0	142	0	0	0	0	5	1	4	748	0	0	0	0	0	0	0	0	0	0	0	0	3	3	370	1	0	0	0	281	0	0	2	0	1	0	0	0	0	9	3	500	-1	-1	100	0
750	"Plasma Ball Strengthener"	160	22	130	45	8	4000	600	0	0	0	0	5	1	4	284	0	0	0	0	0	0	0	0	0	0	0	0	3	6	371	1	0	0	0	282	0	0	2	0	1	0	0	0	0	9	3	200	-1	-1	110	0
751	"Plasma Ball Mastery"	160	22	135	55	8	4000	600	0	0	0	0	5	1	4	750	0	0	0	0	0	0	0	0	0	0	0	0	3	7	371	1	0	0	0	283	0	0	2	0	1	0	0	0	0	9	3	200	-1	-1	110	0
752	"Rune Mace Strengthener"	0	22	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	372	1	0	0	0	284	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
753	"Rune Mace Mastery"	0	1	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	372	1	0	0	0	285	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
754	"Wings of Disillusion Defense Strengthener"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	373	1	0	0	0	75	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
755	"Wings of Disillusion Attack Strengthener"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	374	1	0	0	0	77	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
//  룬마법사 공통스킬 등록 (2018-08-13 사재일)																																																				
//번호	Name	레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	필요힘	필요민첩	Cha	ReqHea	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	룬마법사	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
756	"Shield Block"	0	39	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	380	1	0	0	0	325	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
//757	"Weapon Block"	0	2	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	379	1	0	0	0	324	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
758	"Protection Shield"	0	2	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	378	1	0	0	0	323	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
759	"Steel Armor"	0	35	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	381	1	0	0	0	326	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
760	"Strong Mind"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	382	1	0	0	0	327	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
761	"Absorb Life"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	383	1	0	0	0	328	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
762	"Absorb Shield"	0	3	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	384	1	0	0	0	329	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
763	"Grand Magic Power Up"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	385	1	0	0	0	341	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
//764	"Illusion"	0	0	1000	300	1	120000	0	0	0	0	0	0	-1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	386	10	0	0	60	342	4	0	0	0	1	1	2	1	0	0	-1	-1	-1	-1	100	0
765	"Burst Strengthener"	200	23	60	0	7	60000	0	0	0	0	0	0	1	4	286	0	0	0	0	0	0	0	0	0	0	0	0	3	4	387	1	0	0	0	286	1	0	0	295	2	0	0	0	0	0	-1	-1	-1	-1	100	0
766	"Burst Mastery"	200	23	80	0	7	60000	0	0	0	0	0	0	1	4	765	0	0	0	0	0	0	0	0	0	0	0	0	3	5	387	1	0	0	0	287	1	0	0	296	2	0	0	0	0	0	-1	-1	-1	-1	100	0
768	"Haste Strengthener"	400	23	0	60	0	60000	0	0	0	0	0	0	1	4	287	0	0	0	0	0	0	0	0	0	0	0	0	3	4	388	1	0	0	0	289	1	0	0	298	2	0	0	0	0	0	-1	-1	-1	-1	100	0
769	"Haste Mastery"		400	23	0	80	0	60000	0	0	0	0	0	0	1	4	768	0	0	0	0	0	0	0	0	0	0	0	0	3	5	388	1	0	0	0	290	1	0	0	299	2	0	0	0	0	0	-1	-1	-1	-1	100	0
//
770	"Darkness Enhancement"	83	174	100	50	5	5000	620	0	0	0	0	0	1	4	289	0	0	0	0	0	0	0	0	0	3	0	0	0	5	389	1	0	0	0	292	1	0	0	302	2	1	0	1	0	11	-1	-1	-1	-1	100	0
771	"Darkness Mastery"	83	175	100	50	5	5000	620	0	0	0	0	0	1	4	770	0	0	0	0	0	0	0	0	0	3	0	0	0	6	389	1	0	0	0	293	1	0	0	303	2	1	0	1	0	11	-1	-1	-1	-1	100	0
772	"Weakness Mastery"	111	177	50	15	8	30000	663	0	0	0	0	0	1	4	459	0	0	0	0	0	0	0	0	0	3	0	0	0	7	147	1	0	0	30	294	2	0	0	304	1	0	2	0	0	11	-1	-1	-1	-1	100	0
773	"Innovation Mastery"	111	177	50	15	8	30000	663	0	0	0	0	0	1	4	460	0	0	0	0	0	0	0	0	0	3	0	0	0	7	148	1	0	0	30	295	2	0	0	305	1	0	2	0	0	11	-1	-1	-1	-1	100	0
774	"Explosion Enhancement"	0	3	35	0	4	500	80	0	0	0	0	1	1	4	223	0	0	0	0	0	0	0	0	0	3	0	0	0	2	391	1	0	0	0	148	0	0	3	0	0	0	2	0	0	0	3	150	-1	-1	100	0
775	"Requiem Enhancement"	0	3	60	4	4	800	140	0	0	0	0	3	1	4	224	0	0	0	0	0	0	0	0	0	3	0	0	0	2	392	1	0	0	0	149	0	0	3	0	0	0	2	0	0	0	3	150	-1	-1	100	0
776	"Pollution Enhancement"	0	3	70	8	4	500	542	0	0	0	0	4	1	4	225	0	0	0	0	0	0	0	0	0	3	0	0	0	2	390	1	0	0	0	150	0	0	3	0	0	0	2	0	0	0	3	150	-1	-1	100	0
777	"Pollution"		85	22	70	8	5	500	542	0	0	0	0	4	1	4	776	0	0	0	0	0	0	0	0	0	3	0	0	0	3	390	1	0	0	0	299	0	0	3	0	1	0	2	0	0	11	3	150	-1	-1	125	0
778	"Pollution Mastery"	100	22	70	8	5	500	542	0	0	0	0	4	1	4	777	0	0	0	0	0	0	0	0	0	3	0	0	0	4	390	1	0	0	0	300	0	0	3	0	1	0	2	0	0	11	3	150	-1	-1	125	0
//
//스킬강화 시스템 스킬 & 옵션 추가 (2017-03-03 4:22 PM 사재일)   - 4차 스킬 강화 옵션, 스킬은 1001 Index 부터 사용한다.																																				// 4TH_skill_icon 파일의 아이콘 사용																
//번호	Name	레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	필요힘	필요민첩	Cha	ReqHea	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	룬마법사	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
// 일반공통																																																				
1001	"Increase Skill DMG"	0	0	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1002	"DMG Count +1"	0	0	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1003	"DMG Count +2"	0	0	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1004	"DMG Count +3"	0	0	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1005	"DMG Count +4"	0	0	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1006	"DMG Count +2"	0	0	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1007	"Increase Additional DMG Rate"	0	0	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1008	"Increase Attack Speed"	0	0	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	16	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1009	"Increase Range"	0	0	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	12	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1010	"Add Splash DMG"	0	0	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	13	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1011	"Increase Skill Range"	0	0	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	14	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1012	"Increase Target"	0	0	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	15	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1013	"Buff Synergy Effect"	0	0	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	16	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1014	"Buff Synergy Effect"	0	0	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	17	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1015	"Increase Skill Duration"	0	0	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	18	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1016	"Iron Defense (Learned)"	0	3	70	31	0	30000	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	19	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1017	"Enhance Iron Defense"	0	3	70	31	0	30000	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	20	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1018	"Cooldown Time Reduction"	0	0	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	21	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1019	"Remove Cooldown Time"	0	0	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	22	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1020	"Weapon DMG Increase"	0	0	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	23	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1021	"Weapon Magic DMG Increase"	0	0	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	24	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1022	"Add Penetration Effect"	0	0	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	25	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1023	"Add Arrow Missile"	0	0	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	26	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
// 디버프(1그룹)																																																				
1024	"Poisoning Rate Increase"	0	151	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	27	1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1025	"Chilling Rate Increase"	0	0	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	28	1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1026	"Bleeding Rate Increase"	0	0	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	29	1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1027	"Shock Rate Increase"	0	0	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	30	1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1028	"Poisoning Effect Increase"	0	0	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	35	1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1029	"Chilling Effect Increase"	0	0	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	37	1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1030	"Bleeding Effect Increase"	0	0	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	36	1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1031	"Shock Effect Increase"	0	0	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	38	1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1032	"Poisoning Duration Increase"	0	0	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	39	1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1033	"Chilling Duration Increase"	0	0	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	41	1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1034	"Bleeding Duration Increase"	0	0	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	40	1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1035	"Shock Duration Increase"	0	0	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	42	1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1036	"Deadly Poison Effect Increase"	0	0	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	43	1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1037	"Freezing Effect Increase"	0	0	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	44	1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1038	"Hemorrhage Effect Increase"	0	0	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	45	1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1039	"Stun Effect Increase"	0	0	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	46	1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1040	"Upgrade Poisoning (Deadly Poison)"	0	0	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	47	1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1041	"Upgrade Chilling (Freezing)"	0	0	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	49	1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1042	"Upgrade Bleeding (Hemorrhage)"	0	0	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	48	1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1043	"Upgrade Shock (Stun)"	0	0	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	50	1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1044	"Debuff Max Effect Rate"	0	0	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	51	1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1045	"Debuff Max Duration Rate"	0	0	0	0	0	0	0	0	0	0	0	0	-1	7	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	52	1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
// 디버프(2그룹)																																																				
1046	"Poisoning Rate Additional Increase"	0	0	0	0	0	0	0	0	0	0	0	0	-1	9	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	31	1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1047	"Chilling Rate Additional Increase"	0	0	0	0	0	0	0	0	0	0	0	0	-1	9	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	32	1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1048	"Bleeding Rate Additional Increase"	0	0	0	0	0	0	0	0	0	0	0	0	-1	9	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	33	1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1049	"Shock Rate Additional Increase"	0	0	0	0	0	0	0	0	0	0	0	0	-1	9	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	34	1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1050	"Poisoning Effect Additional Increase"	0	0	0	0	0	0	0	0	0	0	0	0	-1	9	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	35	1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1051	"Chilling Effect Additional Increase"	0	0	0	0	0	0	0	0	0	0	0	0	-1	9	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	37	1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1052	"Bleeding Effect Additional Increase"	0	0	0	0	0	0	0	0	0	0	0	0	-1	9	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	36	1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1053	"Shock Effect Additional Increase"	0	0	0	0	0	0	0	0	0	0	0	0	-1	9	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	38	1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1054	"Poisoning Duration Additional Increase"	0	0	0	0	0	0	0	0	0	0	0	0	-1	9	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	39	1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
1055	"Chilling Duration Additional Increase"	0	0	0	0	0	0	0	0	0	0	0	0	-1	9	0	0	0	0	0	4	4	4	4	4	4	4	4	4	0	0	1	0	0	0	41	1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
